Detect OK Use time,Enable GPS Module OK Use time,TTFF,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,GPS Signal Test PASS Use time,Defective_Pred,Proba_0,Proba_1
12407.413,0.61,37.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,40.51,0.0,0.7500992828173612,0.24990071718263882
1647.2020000000002,0.6,38.0,41.0,32.0,40.0,41.0,41.0,42.0,41.0,41.0,98.81,0.0,0.7544905003046586,0.2455094996953414
1620.5410000000002,3.57,24.0,40.0,30.0,40.0,35.0,41.0,42.0,33.0,42.0,82.25,0.0,0.7545207594367669,0.24547924056323317
834.898,0.6,26.0,43.0,42.0,43.0,29.0,43.0,43.0,42.0,42.0,86.16,0.0,0.7558081001963192,0.2441918998036808
1048.873,0.6,38.0,42.0,42.0,42.0,42.0,42.0,42.0,43.0,43.0,71.81,0.0,0.7558075450298247,0.2441924549701753
7804.453,0.61,33.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,35.41,0.0,0.7543271810768133,0.24567281892318674
928.211,0.6,40.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0,42.37,0.0,0.755807953813997,0.244192046186003
9558.302,0.61,36.0,46.0,46.0,45.0,45.0,45.0,46.0,45.0,46.0,39.55,0.0,0.7510542032817141,0.24894579671828584
1009.596,0.6,25.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,28.4,0.0,0.7558080204503015,0.2441919795496985
559.047,3.57,48.0,39.0,39.0,39.0,39.0,38.0,39.0,39.0,39.0,83.37,0.0,0.7564532302175901,0.2435467697824098
3616.8109999999997,0.6,29.0,40.0,40.0,40.0,41.0,40.0,40.0,40.0,40.0,31.63,0.0,0.7545208643795208,0.24547913562047916
3735.91,3.58,36.0,44.0,44.0,44.0,44.0,46.0,46.0,46.0,44.0,38.93,0.0,0.7545208486724633,0.24547915132753673
2659.2129999999997,0.6,30.0,39.0,39.0,39.0,39.0,40.0,40.0,39.0,40.0,79.4,0.0,0.7545208149244069,0.24547918507559308
11935.985,0.61,34.0,46.0,46.0,45.0,45.0,44.0,45.0,44.0,44.0,95.94,0.0,0.7194771632531223,0.28052283674687767
5766.8009999999995,0.61,29.0,45.0,45.0,45.0,44.0,44.0,45.0,45.0,44.0,32.05,0.0,0.7545202160159223,0.2454797839840777
1850.513,0.61,36.0,40.0,30.0,40.0,35.0,39.0,28.0,39.0,30.0,97.21,0.0,0.7540136067909138,0.2459863932090862
2570.743,0.6,29.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,32.27,0.0,0.7545209722247064,0.2454790277752936
9702.271999999999,3.57,36.0,45.0,45.0,44.0,45.0,45.0,46.0,45.0,46.0,38.17,0.0,0.7505481073477878,0.24945189265221226
14.56,0.6,37.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,39.22,0.0,0.7564532412652032,0.24354675873479675
5673.13,0.61,33.0,44.0,44.0,44.0,44.0,46.0,46.0,46.0,44.0,35.95,0.0,0.754514119607698,0.24548588039230204
1488.42,3.58,33.0,45.0,44.0,45.0,45.0,44.0,45.0,45.0,45.0,34.56,0.0,0.7545400159911668,0.24545998400883315
12734.149,0.61,39.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.781000000000006,0.0,0.7497809077624756,0.25021909223752437
2483.5,3.56,39.0,39.0,40.0,39.0,39.0,40.0,40.0,29.0,40.0,99.15,0.0,0.7543171409614269,0.24568285903857312
7891.885,0.61,32.0,46.0,47.0,46.0,46.0,46.0,47.0,46.0,47.0,35.53,0.0,0.7544465641936748,0.24555343580632513
1187.089,3.57,25.0,40.0,40.0,40.0,40.0,41.0,42.0,41.0,41.0,83.93,0.0,0.7554470379673517,0.24455296203264829
4936.545999999999,3.56,29.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,41.0,32.141,0.0,0.7545205638499924,0.24547943615000753
4443.751,3.56,38.0,40.0,39.0,40.0,40.0,40.0,39.0,39.0,39.0,98.33,0.0,0.7539989776590161,0.2460010223409838
5121.232,0.6,33.0,39.0,39.0,39.0,39.0,41.0,41.0,41.0,41.0,58.16,0.0,0.7544794458656805,0.24552055413431947
463.934,3.57,26.0,41.0,41.0,41.0,41.0,40.0,40.0,40.0,40.0,86.68,0.0,0.7564532414596861,0.24354675854031396
14010.628999999999,0.61,33.0,44.0,44.0,43.0,44.0,45.0,44.0,45.0,45.0,87.82,0.0,0.704377644069268,0.295622355930732
7117.221,0.61,40.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,41.1,0.0,0.7540258773399504,0.24597412266004964
1789.256,0.6,29.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,43.0,31.14,0.0,0.7545209921571937,0.24547900784280632
1365.8020000000001,3.57,31.0,42.0,26.0,42.0,42.0,42.0,42.0,43.0,43.0,34.010999999999996,0.0,0.75509173388973,0.24490826611026997
7716.111999999999,3.57,28.0,47.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,28.77,0.0,0.7545042709841236,0.2454957290158763
1927.402,3.56,39.0,40.0,40.0,39.0,40.0,39.0,39.0,39.0,39.0,43.65,0.0,0.7545209553279456,0.24547904467205442
513.886,0.6,34.0,43.0,43.0,43.0,43.0,42.0,41.0,42.0,42.0,37.9,0.0,0.7564532415869815,0.2435467584130185
6900.8,0.6,26.0,40.0,40.0,40.0,41.0,40.0,40.0,40.0,40.0,29.7,0.0,0.7544186964766242,0.24558130352337576
130.11,0.6,36.0,43.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0,94.87,0.0,0.7564532413527307,0.24354675864726924
3703.452,0.6,32.0,40.0,40.0,40.0,41.0,40.0,39.0,40.0,40.0,35.98,0.0,0.7545207216295389,0.24547927837046116
4219.418,3.57,30.0,40.0,40.0,40.0,40.0,41.0,41.0,41.0,41.0,33.580999999999996,0.0,0.7545204417339362,0.2454795582660638
5993.061,0.6,52.0,39.0,39.0,39.0,38.0,38.0,39.0,38.0,41.0,53.17,0.0,0.7510388403504266,0.2489611596495734
14713.364,0.61,36.0,44.0,44.0,44.0,27.0,44.0,44.0,44.0,44.0,37.46,0.0,0.5640647850097438,0.4359352149902563
7982.098000000001,3.57,31.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,33.8,0.0,0.7543907643821621,0.2456092356178379
8073.94,0.61,31.0,46.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,33.5,0.0,0.7543685053583538,0.2456314946416462
7252.595,0.61,33.0,45.0,45.0,45.0,45.0,44.0,35.0,44.0,43.0,94.81,0.0,0.7544420656034772,0.2455579343965228
11834.415,3.58,37.0,45.0,45.0,45.0,45.0,44.0,45.0,44.0,44.0,39.56,0.0,0.7501262596676768,0.2498737403323233
6634.475,3.57,28.0,44.0,44.0,44.0,44.0,44.0,35.0,44.0,43.0,30.42,0.0,0.7545205845095984,0.24547941549040161
1925.5439999999999,3.57,25.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,27.83,0.0,0.7545209924932584,0.24547900750674154
1876.0510000000002,0.6,34.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,43.0,37.03,0.0,0.7545209910397048,0.24547900896029515
2371.975,0.61,31.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,33.36,0.0,0.7545209921234267,0.2454790078765733
10252.091,3.57,34.0,44.0,44.0,44.0,44.0,45.0,45.0,45.0,45.0,36.83,0.0,0.7502856915622331,0.24971430843776685
12303.461000000001,0.61,31.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,34.97,0.0,0.7501562183619771,0.24984378163802293
3229.2859999999996,0.6,25.0,40.0,29.0,40.0,40.0,40.0,40.0,40.0,40.0,55.33,0.0,0.754520198177334,0.24547980182266602
11409.053,3.58,23.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,25.0,0.0,0.7505652633716797,0.24943473662832022
12600.448,0.61,34.0,47.0,48.0,48.0,47.0,47.0,47.0,47.0,47.0,76.45,0.0,0.7442228294581789,0.25577717054182114
7278.0509999999995,3.56,37.0,40.0,40.0,27.0,40.0,39.0,39.0,39.0,40.0,39.91,0.0,0.7502074637900819,0.24979253620991812
4079.9159999999997,3.58,35.0,45.0,44.0,44.0,44.0,46.0,46.0,46.0,44.0,37.43,0.0,0.7545208090086957,0.24547919099130439
3046.97,3.58,35.0,44.0,45.0,44.0,45.0,46.0,46.0,46.0,44.0,36.89,0.0,0.7545209745926662,0.2454790254073338
7415.25,0.61,30.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,47.0,32.18,0.0,0.754501619017108,0.24549838098289198
5239.152,3.56,64.0,39.0,39.0,39.0,39.0,41.0,41.0,41.0,41.0,120.1,0.0,0.5979563196582758,0.4020436803417243
13037.292,0.61,37.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,39.66,0.0,0.749418252048686,0.25058174795131405
469.249,3.58,35.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,88.4,0.0,0.7564532414333065,0.24354675856669353
1338.845,3.58,34.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,37.95,0.0,0.7555795388553501,0.2444204611446499
12098.782,3.57,22.0,45.0,45.0,45.0,45.0,44.0,45.0,44.0,44.0,25.74,0.0,0.7502572462365449,0.24974275376345517
1165.1589999999999,3.59,25.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,26.9,0.0,0.7558080138525631,0.24419198614743687
8162.988,3.58,29.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,31.46,0.0,0.7543103063577772,0.24568969364222285
3325.8559999999998,3.56,28.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0,41.0,31.38,0.0,0.7545209672494362,0.24547903275056376
2238.05,3.58,34.0,41.0,41.0,41.0,41.0,29.0,42.0,42.0,42.0,69.29,0.0,0.754520959240823,0.24547904075917704
1682.396,0.61,33.0,45.0,44.0,45.0,45.0,44.0,45.0,44.0,44.0,35.7,0.0,0.7545210031661652,0.24547899683383476
3637.9120000000003,3.58,25.0,44.0,44.0,44.0,44.0,46.0,46.0,46.0,44.0,27.94,0.0,0.7545209871557339,0.2454790128442661
14177.341999999999,0.61,35.0,44.0,44.0,44.0,44.0,45.0,44.0,45.0,45.0,96.561,0.0,0.6580108300182941,0.34198916998170587
13721.025,3.57,35.0,44.0,44.0,44.0,44.0,49.0,49.0,49.0,48.0,37.44,0.0,0.7500686492989713,0.24993135070102865
3241.114,0.6,28.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0,41.0,30.49,0.0,0.7545209657504452,0.24547903424955472
2368.905,3.56,37.0,41.0,41.0,41.0,41.0,40.0,40.0,29.0,40.0,40.95,0.0,0.7545209890162089,0.2454790109837911
3843.2090000000003,0.6,39.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,42.42,0.0,0.7545178080340145,0.2454821919659855
458.662,0.61,34.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,40.23,0.0,0.7564532415895937,0.24354675841040635
3337.866,0.6,37.0,40.0,29.0,40.0,40.0,40.0,40.0,40.0,40.0,62.16,0.0,0.754494609398681,0.245505390601319
6597.783,3.56,26.0,39.0,39.0,39.0,39.0,40.0,39.0,39.0,40.0,44.77,0.0,0.754457724572382,0.24554227542761795
281.82599999999996,0.6,35.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,38.96,0.0,0.7564532415858509,0.24354675841414908
13817.025,3.58,38.0,44.0,44.0,43.0,44.0,44.0,43.0,43.0,43.0,41.46,0.0,0.7468141878081176,0.25318581219188246
1070.5610000000001,3.58,34.0,40.0,30.0,40.0,35.0,42.0,42.0,42.0,42.0,94.2,0.0,0.7558003243815774,0.24419967561842254
13620.942,3.57,31.0,48.0,48.0,49.0,49.0,49.0,49.0,49.0,48.0,33.58,0.0,0.7501512812276229,0.24984871877237713
125.57600000000001,0.6,36.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,39.88,0.0,0.7564532415615829,0.24354675843841714
4423.585999999999,0.61,23.0,44.0,45.0,44.0,44.0,46.0,46.0,46.0,44.0,26.26,0.0,0.754520974736208,0.24547902526379195
521.525,3.58,28.0,47.0,47.0,47.0,48.0,48.0,48.0,32.0,28.0,36.59,0.0,0.7564532415887629,0.24354675841123705
842.9060000000001,0.61,37.0,47.0,47.0,47.0,48.0,47.0,47.0,48.0,28.0,38.35,0.0,0.7559168630325201,0.2440831369674798
1973.6789999999999,3.57,23.0,42.0,42.0,42.0,28.0,43.0,43.0,44.0,43.0,42.42,0.0,0.7545209924640115,0.24547900753598845
9215.061,3.58,27.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,29.88,0.0,0.7541617296692242,0.24583827033077582
5980.359,3.57,22.0,44.0,44.0,44.0,44.0,44.0,45.0,45.0,44.0,24.51,0.0,0.7545206530127885,0.24547934698721152
6356.545999999999,0.6,30.0,40.0,39.0,39.0,40.0,39.0,39.0,40.0,39.0,33.971,0.0,0.7543653819447822,0.24563461805521783
579.842,3.57,35.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,35.64,0.0,0.756453241579264,0.24354675842073603
654.1080000000001,3.58,25.0,44.0,44.0,28.0,43.0,43.0,43.0,43.0,43.0,34.351,0.0,0.7564532415445918,0.24354675845540819
2193.5570000000002,3.57,36.0,41.0,41.0,41.0,40.0,41.0,41.0,41.0,40.0,39.07,0.0,0.7545209777140022,0.24547902228599786
7229.852,0.61,34.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,37.9,0.0,0.754384941118063,0.24561505888193702
1476.614,0.6,36.0,42.0,42.0,41.0,42.0,42.0,42.0,43.0,43.0,38.19,0.0,0.754521624042181,0.24547837595781902
4241.255,3.56,34.0,42.0,42.0,41.0,41.0,40.0,40.0,40.0,41.0,37.42,0.0,0.7545207011310778,0.24547929886892217
7329.411,3.57,35.0,44.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,38.37,0.0,0.7542904442807428,0.24570955571925726
6451.401999999999,0.61,32.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,36.02,0.0,0.7545075468158677,0.24549245318413232
868.07,0.61,37.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,39.67,0.0,0.7560098417727046,0.24399015822729536
7495.37,0.6,34.0,40.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0,36.57,0.0,0.7518428713961982,0.24815712860380185
1092.101,0.6,32.0,41.0,42.0,41.0,42.0,41.0,42.0,41.0,41.0,35.89,0.0,0.7558073957253667,0.24419260427463332
5763.244000000001,3.56,41.0,38.0,39.0,28.0,39.0,38.0,39.0,38.0,41.0,99.01,0.0,0.7332308788194956,0.26676912118050444
3153.8909999999996,0.61,33.0,44.0,44.0,44.0,44.0,46.0,46.0,46.0,44.0,35.9,0.0,0.7545209710513195,0.24547902894868048
8271.591,0.61,35.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,93.79,0.0,0.7484651397394719,0.251534860260528
14806.656,3.57,39.0,44.0,44.0,43.0,44.0,43.0,44.0,44.0,43.0,41.12,0.0,0.7244030168211832,0.27559698317881676
362.158,0.61,39.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,41.29,0.0,0.7564532415881574,0.2435467584118426
239.19400000000002,3.58,26.0,41.0,35.0,41.0,35.0,41.0,41.0,29.0,41.0,35.01,0.0,0.7564532415874744,0.2435467584125256
1372.901,3.58,26.0,46.0,45.0,46.0,46.0,45.0,46.0,45.0,46.0,29.651,0.0,0.755736632495335,0.24426336750466507
4348.764,0.6,37.0,42.0,42.0,41.0,41.0,40.0,40.0,40.0,41.0,120.87,0.0,0.7487217542852407,0.2512782457147593
2793.027,0.6,34.0,39.0,39.0,39.0,39.0,40.0,40.0,29.0,40.0,95.59100000000001,0.0,0.7543138602848393,0.24568613971516073
6265.130999999999,3.57,37.0,43.0,44.0,43.0,43.0,44.0,43.0,31.0,43.0,40.72,0.0,0.7545161861722105,0.2454838138277895
2787.636,0.61,35.0,44.0,45.0,44.0,45.0,46.0,46.0,46.0,44.0,38.061,0.0,0.7545209793343388,0.24547902066566124
4244.823,0.6,31.0,40.0,39.0,40.0,39.0,40.0,39.0,39.0,39.0,34.64,0.0,0.7545201293998786,0.2454798706001214
7602.1269999999995,3.57,40.0,39.0,39.0,38.0,39.0,39.0,39.0,39.0,38.0,42.73,0.0,0.7504090185101658,0.24959098148983414
10544.946000000002,3.58,35.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0,44.0,37.51,0.0,0.7502148733349905,0.24978512666500954
762.663,0.61,35.0,45.0,45.0,45.0,46.0,45.0,45.0,46.0,45.0,37.23,0.0,0.7564532403387266,0.2435467596612734
6709.901999999999,3.56,35.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,38.64,0.0,0.7538067220343408,0.24619327796565918
5278.767,0.6,35.0,41.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0,92.89,0.0,0.7544009832533172,0.24559901674668283
10654.094,0.61,33.0,43.0,44.0,43.0,44.0,44.0,44.0,44.0,44.0,93.77,0.0,0.7220789866624742,0.27792101333752584
11732.133,3.58,29.0,44.0,44.0,45.0,44.0,44.0,45.0,44.0,44.0,32.33,0.0,0.7501720195847337,0.24982798041526633
2790.357,3.57,39.0,39.0,40.0,40.0,40.0,40.0,39.0,40.0,40.0,42.291000000000004,0.0,0.7545207850328859,0.24547921496711414
122.273,3.58,37.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,40.65,0.0,0.7564532415769148,0.24354675842308515
291.46,3.57,35.0,41.0,41.0,41.0,41.0,40.0,40.0,40.0,40.0,80.57,0.0,0.7564532414967122,0.24354675850328777
13404.601,0.61,39.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,42.82,0.0,0.7500569203395866,0.24994307966041338
3979.948,3.57,34.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,44.0,36.89,0.0,0.7545209280291052,0.24547907197089475
2120.98,0.61,34.0,41.0,41.0,41.0,41.0,29.0,42.0,42.0,42.0,37.2,0.0,0.7545209740010042,0.24547902599899585
10124.687,3.58,34.0,43.0,44.0,43.0,44.0,45.0,45.0,45.0,45.0,37.79,0.0,0.7502496753696937,0.2497503246303064
4326.6140000000005,0.6,45.0,40.0,40.0,39.0,40.0,41.0,41.0,41.0,41.0,50.58,0.0,0.7544352030921148,0.24556479690788527
5590.722,3.56,35.0,40.0,40.0,26.0,40.0,40.0,40.0,40.0,41.0,96.941,0.0,0.7489320959882275,0.2510679040117725
5467.630999999999,3.57,39.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,41.07,0.0,0.7544244126811296,0.24557558731887041
620.413,0.61,35.0,41.0,41.0,40.0,40.0,42.0,42.0,42.0,42.0,95.771,0.0,0.7564532385841074,0.24354676141589265
7427.103,0.61,30.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,44.0,31.76,0.0,0.7544628802615638,0.24553711973843614
864.828,0.6,36.0,42.0,42.0,42.0,42.0,39.0,39.0,39.0,40.0,91.16,0.0,0.7558079794900762,0.24419202050992384
6074.017,0.61,24.0,44.0,45.0,44.0,44.0,44.0,45.0,45.0,44.0,25.3,0.0,0.7545203066510002,0.24547969334899983
3652.071,3.57,26.0,42.0,42.0,42.0,42.0,40.0,40.0,40.0,41.0,26.98,0.0,0.7545209863283389,0.24547901367166108
4548.969,3.57,30.0,42.0,42.0,41.0,41.0,40.0,39.0,39.0,40.0,73.93,0.0,0.7545205753268686,0.24547942467313144
4522.62,3.57,35.0,44.0,45.0,44.0,44.0,46.0,46.0,46.0,44.0,35.28,0.0,0.7545205313549147,0.2454794686450853
9319.071,3.57,34.0,45.0,46.0,46.0,45.0,46.0,46.0,46.0,46.0,37.44,0.0,0.7523530407737246,0.24764695922627544
6540.736,0.61,33.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,36.62,0.0,0.7544891245204215,0.24551087547957845
76.471,0.61,37.0,41.0,35.0,41.0,35.0,41.0,41.0,29.0,41.0,95.7,0.0,0.7564528692848889,0.24354713071511114
2079.255,3.57,35.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,43.0,80.763,0.0,0.7545209839889985,0.24547901601100153
640.821,0.6,35.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,37.551,0.0,0.7564532415514686,0.24354675844853138
3960.5809999999997,3.56,38.0,39.0,40.0,40.0,39.0,39.0,39.0,39.0,39.0,88.49,0.0,0.7545010025016732,0.24549899749832677
1129.012,0.61,36.0,44.0,44.0,44.0,44.0,45.0,45.0,45.0,44.0,39.24,0.0,0.7558079698119703,0.24419203018802968
7510.2119999999995,0.61,29.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0,29.16,0.0,0.754475934785459,0.245524065214541
14528.275,3.57,23.0,46.0,45.0,45.0,46.0,45.0,46.0,45.0,46.0,26.55,0.0,0.7501410814102611,0.24985891858973883
948.534,0.61,37.0,47.0,48.0,48.0,47.0,47.0,47.0,48.0,28.0,95.61200000000001,0.0,0.7558077577276409,0.2441922422723591
6168.098000000001,0.61,35.0,44.0,45.0,45.0,44.0,44.0,45.0,45.0,44.0,38.66,0.0,0.7545074822858191,0.24549251771418085
4144.73,3.56,35.0,42.0,42.0,41.0,41.0,41.0,42.0,41.0,41.0,37.93,0.0,0.7545203555735831,0.24547964442641687
5048.751,0.6,35.0,39.0,38.0,39.0,39.0,40.0,40.0,40.0,32.0,37.29,0.0,0.7541311399271098,0.24586886007289022
3398.6040000000003,3.56,35.0,42.0,42.0,42.0,42.0,40.0,39.0,40.0,40.0,37.07,0.0,0.7545209508666936,0.2454790491333064
7179.64,0.6,35.0,40.0,40.0,27.0,40.0,41.0,41.0,41.0,41.0,42.31,0.0,0.7502192602252493,0.24978073977475074
1454.101,0.61,35.0,44.0,44.0,44.0,44.0,45.0,45.0,45.0,44.0,38.73,0.0,0.7545907775599674,0.24540922244003258
612.937,0.61,28.0,47.0,47.0,47.0,48.0,48.0,48.0,32.0,28.0,77.693,0.0,0.7564532220479633,0.2435467779520367
6807.893,3.56,25.0,39.0,39.0,39.0,39.0,40.0,40.0,40.0,40.0,27.67,0.0,0.7544261106799554,0.24557388932004465
1292.9489999999998,0.61,22.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0,24.45,0.0,0.7558078562343357,0.2441921437656643
8782.099,3.58,34.0,46.0,46.0,46.0,46.0,44.0,44.0,44.0,44.0,37.8,0.0,0.7538698642251884,0.24613013577481155
806.387,0.6,39.0,42.0,42.0,42.0,42.0,42.0,43.0,42.0,42.0,41.58,0.0,0.7562194378375526,0.24378056216244734
3731.5,0.6,35.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,41.0,36.81,0.0,0.7545203897831131,0.2454796102168869
13134.567,3.58,35.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,94.38,0.0,0.7161105351664955,0.2838894648335045
10799.686000000002,3.58,32.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,33.79,0.0,0.7503033062447101,0.24969669375528988
2502.535,0.61,24.0,44.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,25.29,0.0,0.7545209923932797,0.24547900760672023
7719.3769999999995,3.57,33.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,38.0,92.911,0.0,0.7336307894661287,0.26636921053387136
6112.13,0.6,35.0,42.0,42.0,42.0,42.0,38.0,39.0,38.0,41.0,37.07,0.0,0.7545045627249224,0.24549543727507758
360.24699999999996,3.58,23.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,26.51,0.0,0.7564532415899172,0.24354675841008283
4597.782,3.56,34.0,40.0,39.0,40.0,40.0,40.0,40.0,40.0,40.0,71.7,0.0,0.7545124290712816,0.24548757092871845
2274.599,0.61,35.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,36.76,0.0,0.7545209915719318,0.24547900842806825
9121.794,3.57,33.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,35.55,0.0,0.7519152468219609,0.2480847531780391
705.159,3.56,32.0,39.0,39.0,39.0,39.0,39.0,40.0,40.0,39.0,34.86,0.0,0.7564527035857941,0.2435472964142059
4329.128,3.58,22.0,43.0,44.0,43.0,43.0,46.0,46.0,46.0,44.0,24.33,0.0,0.7545209742612363,0.2454790257387637
3260.657,3.58,34.0,44.0,44.0,43.0,44.0,46.0,46.0,46.0,44.0,37.76,0.0,0.754520953093299,0.24547904690670097
863.278,0.61,32.0,44.0,44.0,44.0,44.0,45.0,45.0,46.0,45.0,32.63,0.0,0.7560439516155675,0.2439560483844325
11650.002,0.61,26.0,46.0,45.0,46.0,46.0,45.0,46.0,46.0,45.0,28.9,0.0,0.7502404032131381,0.2497595967868619
4106.428,0.6,48.0,39.0,40.0,40.0,39.0,40.0,40.0,39.0,40.0,55.61,0.0,0.7544465043994886,0.24555349560051143
3130.6220000000003,3.57,37.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0,41.0,39.59,0.0,0.7545207967005115,0.24547920329948847
4801.753,3.57,31.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,44.0,90.12,0.0,0.7545203189038108,0.24547968109618926
1696.404,0.6,31.0,42.0,42.0,42.0,32.0,42.0,42.0,42.0,43.0,34.98,0.0,0.7545209923609835,0.24547900763901648
8628.431999999999,0.61,34.0,45.0,44.0,45.0,45.0,44.0,44.0,44.0,44.0,95.46,0.0,0.7447008619829704,0.25529913801702964
7658.448,3.58,36.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,38.34,0.0,0.754077638689469,0.24592236131053102
616.906,3.57,30.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,31.89,0.0,0.7564532415886547,0.24354675841134532
4693.58,0.6,34.0,40.0,40.0,40.0,40.0,40.0,39.0,39.0,40.0,75.64,0.0,0.754512838033377,0.24548716196662307
1231.778,0.61,34.0,44.0,44.0,44.0,44.0,45.0,45.0,45.0,44.0,37.08,0.0,0.7558058402933371,0.24419415970666294
3499.822,3.57,35.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,44.0,38.051,0.0,0.7545209640601,0.2454790359398999
5435.496,0.6,42.0,39.0,39.0,39.0,39.0,41.0,41.0,41.0,41.0,95.6,0.0,0.750783917020193,0.24921608297980702
805.378,0.6,41.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,68.18,0.0,0.7558080783933212,0.2441919216066788
1964.547,3.58,28.0,41.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0,67.89,0.0,0.7545209900395995,0.24547900996040048
3888.133,0.6,40.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0,41.0,41.46,0.0,0.7545177105819332,0.24548228941806677
476.426,0.61,37.0,44.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,40.92,0.0,0.7564532415860605,0.2435467584139395
7525.229,3.57,35.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,44.0,38.05,0.0,0.7542988856018792,0.2457011143981208
49.78,3.57,33.0,42.0,41.0,42.0,42.0,42.0,41.0,41.0,41.0,35.92,0.0,0.7564532414217328,0.24354675857826724
119.14200000000001,0.61,28.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,29.13,0.0,0.7564532415699525,0.24354675843004753
2006.526,3.58,26.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,28.78,0.0,0.7545209924839983,0.2454790075160017
1313.156,3.58,30.0,48.0,47.0,48.0,47.0,45.0,45.0,45.0,46.0,33.16,0.0,0.7557949444533365,0.24420505554666355
